transaction_id,region,state,city
3940,South,Alabama,Birmingham
3941,South,Alabama,Birmingham
3942,South,Alabama,Birmingham
3943,South,Alabama,Birmingham
3944,South,Alabama,Birmingham
3945,South,Alabama,Birmingham
3946,South,Alabama,Birmingham
3947,South,Alabama,Birmingham
3948,South,Alabama,Birmingham
3949,South,Alabama,Birmingham
3950,South,Alabama,Birmingham
3951,South,Alabama,Birmingham
3952,South,Alabama,Birmingham
3953,South,Alabama,Birmingham
3954,South,Alabama,Birmingham
3955,South,Alabama,Birmingham
3956,South,Alabama,Birmingham
3957,South,Alabama,Birmingham
3958,South,Alabama,Birmingham
3959,South,Alabama,Birmingham
3960,South,Alabama,Birmingham
3961,South,Alabama,Birmingham
3962,South,Alabama,Birmingham
3963,South,Alabama,Birmingham
3964,South,Alabama,Birmingham
3965,South,Alabama,Birmingham
3966,South,Alabama,Birmingham
3967,South,Alabama,Birmingham
3968,South,Alabama,Birmingham
3969,South,Alabama,Birmingham
3970,South,Alabama,Birmingham
3971,South,Alabama,Birmingham
3972,South,Alabama,Birmingham
3973,South,Alabama,Birmingham
3974,South,Alabama,Birmingham
3975,South,Alabama,Birmingham
3976,South,Alabama,Birmingham
3977,South,Alabama,Birmingham
3978,South,Alabama,Birmingham
3979,South,Alabama,Birmingham
3980,South,Alabama,Birmingham
3981,Northeast,Maine,Portland
3982,Northeast,Maine,Portland
3983,Northeast,Maine,Portland
3984,Northeast,Maine,Portland
3985,Northeast,Maine,Portland
3986,Northeast,Maine,Portland
3987,Northeast,Maine,Portland
3988,Northeast,Maine,Portland
3989,Northeast,Maine,Portland
3990,Northeast,Maine,Portland
3991,Northeast,Maine,Portland
3992,Northeast,Maine,Portland
3993,Northeast,Maine,Portland
3994,Northeast,Maine,Portland
3995,Northeast,Maine,Portland
3996,Northeast,Maine,Portland
3997,Northeast,Maine,Portland
3998,Northeast,Maine,Portland
3999,Northeast,Maine,Portland
4000,Northeast,Maine,Portland
4001,Northeast,Maine,Portland
4002,Northeast,Maine,Portland
4003,Northeast,Maine,Portland
4004,Northeast,Maine,Portland
4005,Northeast,Maine,Portland
4006,Northeast,Maine,Portland
4007,Northeast,Maine,Portland
4008,Northeast,Maine,Portland
4009,Northeast,Maine,Portland
4010,Northeast,Maine,Portland
4011,Northeast,Maine,Portland
4012,Northeast,Maine,Portland
4013,Northeast,Maine,Portland
4014,Northeast,Maine,Portland
4015,Northeast,Maine,Portland
4016,Northeast,Maine,Portland
4017,Northeast,Maine,Portland
4018,Northeast,Maine,Portland
4019,Northeast,Maine,Portland
4020,Northeast,Maine,Portland
4021,Northeast,Maine,Portland
4022,Northeast,Maine,Portland
4023,Northeast,Maine,Portland
4024,Northeast,Maine,Portland
4025,Northeast,Maine,Portland
4026,Northeast,Maine,Portland
4027,Northeast,Maine,Portland
4028,Northeast,Maine,Portland
4029,Northeast,Maine,Portland
4030,Northeast,Maine,Portland
4031,Northeast,Maine,Portland
4032,Northeast,Maine,Portland
4033,Northeast,Maine,Portland
4034,Northeast,Maine,Portland
4035,Northeast,Maine,Portland
4036,Northeast,Maine,Portland
4037,Northeast,Maine,Portland
4038,Northeast,Maine,Portland
4039,Northeast,Maine,Portland
4040,Northeast,Maine,Portland
4041,Northeast,Maine,Portland
4042,Northeast,Maine,Portland
4043,Northeast,Maine,Portland
4044,Northeast,Maine,Portland
4045,Northeast,Maine,Portland
4046,Northeast,Maine,Portland
4047,Northeast,Maine,Portland
4048,Northeast,Maine,Portland
4049,Northeast,Maine,Portland
4050,Northeast,Maine,Portland
4051,Northeast,Maine,Portland
4052,Northeast,Maine,Portland
4053,West,Alaska,Anchorage
4054,West,Alaska,Anchorage
4055,West,Alaska,Anchorage
4056,West,Alaska,Anchorage
4057,West,Alaska,Anchorage
4058,West,Alaska,Anchorage
4059,West,Alaska,Anchorage
4060,West,Alaska,Anchorage
4061,West,Alaska,Anchorage
4062,West,Alaska,Anchorage
4063,West,Alaska,Anchorage
4064,West,Alaska,Anchorage
4065,West,Alaska,Anchorage
4066,West,Alaska,Anchorage
4067,West,Alaska,Anchorage
4068,West,Alaska,Anchorage
4069,West,Alaska,Anchorage
4070,West,Alaska,Anchorage
4071,West,Alaska,Anchorage
4072,West,Alaska,Anchorage
4073,West,Alaska,Anchorage
4074,West,Alaska,Anchorage
4075,West,Alaska,Anchorage
4076,West,Alaska,Anchorage
4077,West,Alaska,Anchorage
4078,West,Alaska,Anchorage
4079,West,Alaska,Anchorage
4080,West,Alaska,Anchorage
4081,West,Alaska,Anchorage
4082,West,Alaska,Anchorage
4083,West,Alaska,Anchorage
4084,West,Alaska,Anchorage
4085,West,Alaska,Anchorage
4086,West,Alaska,Anchorage
4087,West,Alaska,Anchorage
4088,West,Alaska,Anchorage
4089,West,Alaska,Anchorage
4090,West,Alaska,Anchorage
4091,West,Alaska,Anchorage
4092,West,Alaska,Anchorage
4093,West,Alaska,Anchorage
4094,West,Alaska,Anchorage
4095,West,Alaska,Anchorage
4096,West,Alaska,Anchorage
4097,West,Alaska,Anchorage
4098,West,Alaska,Anchorage
4099,West,Alaska,Anchorage
4100,West,Alaska,Anchorage
4101,West,Alaska,Anchorage
4102,West,Alaska,Anchorage
4103,West,Alaska,Anchorage
4104,West,Alaska,Anchorage
4105,West,Alaska,Anchorage
4106,West,Alaska,Anchorage
4107,West,Alaska,Anchorage
4108,West,Alaska,Anchorage
4109,West,Alaska,Anchorage
4110,West,Alaska,Anchorage
4111,West,Alaska,Anchorage
4112,West,Alaska,Anchorage
4113,West,Alaska,Anchorage
4114,West,Alaska,Anchorage
4115,West,Alaska,Anchorage
4116,West,Alaska,Anchorage
4117,West,Alaska,Anchorage
4118,West,Alaska,Anchorage
4119,West,Alaska,Anchorage
4120,West,Alaska,Anchorage
4121,West,Alaska,Anchorage
4122,West,Alaska,Anchorage
4123,West,Alaska,Anchorage
4124,West,Alaska,Anchorage
4125,West,Hawaii,Honolulu
4126,West,Hawaii,Honolulu
4127,West,Hawaii,Honolulu
4128,West,Hawaii,Honolulu
4129,West,Hawaii,Honolulu
4130,West,Hawaii,Honolulu
4131,West,Hawaii,Honolulu
4132,West,Hawaii,Honolulu
4133,West,Hawaii,Honolulu
4134,West,Hawaii,Honolulu
4135,West,Hawaii,Honolulu
4136,West,Hawaii,Honolulu
4137,West,Hawaii,Honolulu
4138,West,Hawaii,Honolulu
4139,West,Hawaii,Honolulu
4140,West,Hawaii,Honolulu
4141,West,Hawaii,Honolulu
4142,West,Hawaii,Honolulu
4143,West,Hawaii,Honolulu
4144,West,Hawaii,Honolulu
4145,West,Hawaii,Honolulu
4146,West,Hawaii,Honolulu
4147,West,Hawaii,Honolulu
4148,West,Hawaii,Honolulu
4149,West,Hawaii,Honolulu
4150,West,Hawaii,Honolulu
4151,West,Hawaii,Honolulu
4152,West,Hawaii,Honolulu
4153,West,Hawaii,Honolulu
4154,West,Hawaii,Honolulu
4155,West,Hawaii,Honolulu
4156,West,Hawaii,Honolulu
4157,West,Hawaii,Honolulu
4158,West,Hawaii,Honolulu
4159,West,Hawaii,Honolulu
4160,West,Hawaii,Honolulu
4161,West,Hawaii,Honolulu
4162,West,Hawaii,Honolulu
4163,West,Hawaii,Honolulu
4164,West,Hawaii,Honolulu
4165,West,Hawaii,Honolulu
4166,West,Hawaii,Honolulu
4167,West,Hawaii,Honolulu
4168,West,Hawaii,Honolulu
4169,West,Hawaii,Honolulu
4170,West,Hawaii,Honolulu
4171,West,Hawaii,Honolulu
4172,West,Hawaii,Honolulu
4173,West,Hawaii,Honolulu
4174,West,Hawaii,Honolulu
4175,West,Hawaii,Honolulu
4176,West,Hawaii,Honolulu
4177,West,Hawaii,Honolulu
4178,West,Hawaii,Honolulu
4179,West,Hawaii,Honolulu
4180,West,Hawaii,Honolulu
4181,West,Hawaii,Honolulu
4182,West,Hawaii,Honolulu
4183,West,Hawaii,Honolulu
4184,West,Hawaii,Honolulu
4185,West,Hawaii,Honolulu
4186,West,Hawaii,Honolulu
4187,West,Hawaii,Honolulu
4188,West,Hawaii,Honolulu
4189,West,Hawaii,Honolulu
4190,West,Hawaii,Honolulu
4191,West,Hawaii,Honolulu
4192,West,Hawaii,Honolulu
4193,West,Hawaii,Honolulu
4194,West,Hawaii,Honolulu
4195,West,Hawaii,Honolulu
4196,West,Hawaii,Honolulu
4197,Southeast,Florida,Orlando
4198,Southeast,Florida,Orlando
4199,Southeast,Florida,Orlando
4200,Southeast,Florida,Orlando
4201,Southeast,Florida,Orlando
4202,Southeast,Florida,Orlando
4203,Southeast,Florida,Orlando
4204,Southeast,Florida,Orlando
4205,Southeast,Florida,Orlando
4206,Southeast,Florida,Orlando
4207,Southeast,Florida,Orlando
4208,Southeast,Florida,Orlando
4209,Southeast,Florida,Orlando
4210,Southeast,Florida,Orlando
4211,Southeast,Florida,Orlando
4212,Southeast,Florida,Orlando
4213,Southeast,Florida,Orlando
4214,Southeast,Florida,Orlando
4215,Southeast,Florida,Orlando
4216,Southeast,Florida,Orlando
4217,Southeast,Florida,Orlando
4218,Southeast,Florida,Orlando
4219,Southeast,Florida,Orlando
4220,Southeast,Florida,Orlando
4221,Southeast,Florida,Orlando
4222,Southeast,Florida,Orlando
4223,Southeast,Florida,Orlando
4224,Southeast,Florida,Orlando
4225,Southeast,Florida,Orlando
4226,Southeast,Florida,Orlando
4227,Southeast,Florida,Orlando
4228,Southeast,Florida,Orlando
4229,Southeast,Florida,Orlando
4230,Southeast,Florida,Orlando
4231,Southeast,Florida,Orlando
4232,Southeast,Florida,Orlando
4233,Southeast,Florida,Orlando
4234,Southeast,Florida,Orlando
4235,Southeast,Florida,Orlando
4236,Southeast,Florida,Orlando
4237,Southeast,Florida,Orlando
4238,Southeast,Florida,Orlando
4239,Southeast,Florida,Orlando
4240,Southeast,Florida,Orlando
4241,Southeast,Florida,Orlando
4242,Southeast,Florida,Orlando
4243,Southeast,Florida,Orlando
4244,Southeast,Florida,Orlando
4245,Southeast,Florida,Orlando
4246,Southeast,Florida,Orlando
4247,Southeast,Florida,Orlando
4248,Southeast,Florida,Orlando
4249,Southeast,Florida,Orlando
4250,Southeast,Florida,Orlando
4251,Southeast,Florida,Orlando
4252,Southeast,Florida,Orlando
4253,Southeast,Florida,Orlando
4254,Southeast,Florida,Orlando
4255,Southeast,Florida,Orlando
4256,Southeast,Florida,Orlando
4257,Southeast,Florida,Orlando
4258,Southeast,Florida,Orlando
4259,Southeast,Florida,Orlando
4260,Southeast,Florida,Orlando
4261,Southeast,Florida,Orlando
4262,Southeast,Florida,Orlando
4263,Southeast,Florida,Orlando
4264,Southeast,Florida,Orlando
4265,Southeast,Florida,Orlando
4266,Southeast,Florida,Orlando
4267,Southeast,Florida,Orlando
4268,Southeast,Florida,Orlando
4269,Northeast,New York,Albany
4270,Northeast,New York,Albany
4271,Northeast,New York,Albany
4272,Northeast,New York,Albany
4273,Northeast,New York,Albany
4274,Northeast,New York,Albany
4275,Northeast,New York,Albany
4276,Northeast,New York,Albany
4277,Northeast,New York,Albany
4278,Northeast,New York,Albany
4279,Northeast,New York,Albany
4280,Northeast,New York,Albany
4281,Northeast,New York,Albany
4282,Northeast,New York,Albany
4283,Northeast,New York,Albany
4284,Northeast,New York,Albany
4285,Northeast,New York,Albany
4286,Northeast,New York,Albany
4287,Northeast,New York,Albany
4288,Northeast,New York,Albany
4289,Northeast,New York,Albany
4290,Northeast,New York,Albany
4291,Northeast,New York,Albany
4292,Northeast,New York,Albany
4293,Northeast,New York,Albany
4294,Northeast,New York,Albany
4295,Northeast,New York,Albany
4296,Northeast,New York,Albany
4297,Northeast,New York,Albany
4298,Northeast,New York,Albany
4299,Northeast,New York,Albany
4300,Northeast,New York,Albany
4301,Northeast,New York,Albany
4302,Northeast,New York,Albany
4303,Northeast,New York,Albany
4304,Northeast,New York,Albany
4305,Northeast,New York,Albany
4306,Northeast,New York,Albany
4307,Northeast,New York,Albany
4308,Northeast,New York,Albany
4309,Northeast,New York,Albany
4310,Northeast,New York,Albany
4311,Northeast,New York,Albany
4312,Northeast,New York,Albany
4313,Northeast,New York,Albany
4314,Northeast,New York,Albany
4315,Northeast,New York,Albany
4316,Northeast,New York,Albany
4317,Northeast,New York,Albany
4318,Northeast,New York,Albany
4319,Northeast,New York,Albany
4320,Northeast,New York,Albany
4321,Northeast,New York,Albany
4322,Northeast,New York,Albany
4323,Northeast,New York,Albany
4324,Northeast,New York,Albany
4325,Northeast,New York,Albany
4326,Northeast,New York,Albany
4327,Northeast,New York,Albany
4328,Northeast,New York,Albany
4329,Northeast,New York,Albany
4330,Northeast,New York,Albany
4331,Northeast,New York,Albany
4332,Northeast,New York,Albany
4333,Northeast,New York,Albany
4334,Northeast,New York,Albany
4335,Northeast,New York,Albany
4336,Northeast,New York,Albany
4337,Northeast,New York,Albany
4338,Northeast,New York,Albany
4339,Northeast,New York,Albany
4340,Northeast,New York,Albany
4341,West,Wyoming,Cheyenne
4342,West,Wyoming,Cheyenne
4343,West,Wyoming,Cheyenne
4344,West,Wyoming,Cheyenne
4345,West,Wyoming,Cheyenne
4346,West,Wyoming,Cheyenne
4347,West,Wyoming,Cheyenne
4348,West,Wyoming,Cheyenne
4349,West,Wyoming,Cheyenne
4350,West,Wyoming,Cheyenne
4351,West,Wyoming,Cheyenne
4352,West,Wyoming,Cheyenne
4353,West,Wyoming,Cheyenne
4354,West,Wyoming,Cheyenne
4355,West,Wyoming,Cheyenne
4356,West,Wyoming,Cheyenne
4357,West,Wyoming,Cheyenne
4358,West,Wyoming,Cheyenne
4359,West,Wyoming,Cheyenne
4360,West,Wyoming,Cheyenne
4361,West,Wyoming,Cheyenne
4362,West,Wyoming,Cheyenne
4363,West,Wyoming,Cheyenne
4364,West,Wyoming,Cheyenne
4365,West,Wyoming,Cheyenne
4366,West,Wyoming,Cheyenne
4367,West,Wyoming,Cheyenne
4368,West,Wyoming,Cheyenne
4369,West,Wyoming,Cheyenne
4370,West,Wyoming,Cheyenne
4371,West,Wyoming,Cheyenne
4372,West,Wyoming,Cheyenne
4373,West,Wyoming,Cheyenne
4374,West,Wyoming,Cheyenne
4375,West,Wyoming,Cheyenne
4376,West,Wyoming,Cheyenne
4377,West,Wyoming,Cheyenne
4378,West,Wyoming,Cheyenne
4379,West,Wyoming,Cheyenne
4380,West,Wyoming,Cheyenne
4381,West,Wyoming,Cheyenne
4382,West,Wyoming,Cheyenne
4383,West,Wyoming,Cheyenne
4384,West,Wyoming,Cheyenne
4385,West,Wyoming,Cheyenne
4386,West,Wyoming,Cheyenne
4387,West,Wyoming,Cheyenne
4388,West,Wyoming,Cheyenne
4389,West,Wyoming,Cheyenne
4390,West,Wyoming,Cheyenne
4391,West,Wyoming,Cheyenne
4392,West,Wyoming,Cheyenne
4393,West,Wyoming,Cheyenne
4394,West,Wyoming,Cheyenne
4395,West,Wyoming,Cheyenne
4396,West,Wyoming,Cheyenne
4397,West,Wyoming,Cheyenne
4398,West,Wyoming,Cheyenne
4399,West,Wyoming,Cheyenne
4400,West,Wyoming,Cheyenne
4401,West,Wyoming,Cheyenne
4402,West,Wyoming,Cheyenne
4403,West,Wyoming,Cheyenne
4404,West,Wyoming,Cheyenne
4405,West,Wyoming,Cheyenne
4406,West,Wyoming,Cheyenne
4407,West,Wyoming,Cheyenne
4408,West,Wyoming,Cheyenne
4409,West,Wyoming,Cheyenne
4410,West,Wyoming,Cheyenne
4411,West,Wyoming,Cheyenne
4412,West,Wyoming,Cheyenne
4413,Southeast,Virginia,Richmond
4414,Southeast,Virginia,Richmond
4415,Southeast,Virginia,Richmond
4416,Southeast,Virginia,Richmond
4417,Southeast,Virginia,Richmond
4418,Southeast,Virginia,Richmond
4419,Southeast,Virginia,Richmond
4420,Southeast,Virginia,Richmond
4421,Southeast,Virginia,Richmond
4422,Southeast,Virginia,Richmond
4423,Southeast,Virginia,Richmond
4424,Southeast,Virginia,Richmond
4425,Southeast,Virginia,Richmond
4426,Southeast,Virginia,Richmond
4427,Southeast,Virginia,Richmond
4428,Southeast,Virginia,Richmond
4429,Southeast,Virginia,Richmond
4430,Southeast,Virginia,Richmond
4431,Southeast,Virginia,Richmond
4432,Southeast,Virginia,Richmond
4433,Southeast,Virginia,Richmond
4434,Southeast,Virginia,Richmond
4435,Southeast,Virginia,Richmond
4436,Southeast,Virginia,Richmond
4437,Southeast,Virginia,Richmond
4438,Southeast,Virginia,Richmond
4439,Southeast,Virginia,Richmond
4440,Southeast,Virginia,Richmond
4441,Southeast,Virginia,Richmond
4442,Southeast,Virginia,Richmond
4443,Southeast,Virginia,Richmond
4444,Southeast,Virginia,Richmond
4445,Southeast,Virginia,Richmond
4446,Southeast,Virginia,Richmond
4447,Southeast,Virginia,Richmond
4448,Southeast,Virginia,Richmond
4449,Southeast,Virginia,Richmond
4450,Southeast,Virginia,Richmond
4451,Southeast,Virginia,Richmond
4452,Southeast,Virginia,Richmond
4453,Southeast,Virginia,Richmond
4454,Southeast,Virginia,Richmond
4455,Southeast,Virginia,Richmond
4456,Southeast,Virginia,Richmond
4457,Southeast,Virginia,Richmond
4458,Southeast,Virginia,Richmond
4459,Southeast,Virginia,Richmond
4460,Southeast,Virginia,Richmond
4461,Southeast,Virginia,Richmond
4462,Southeast,Virginia,Richmond
4463,Southeast,Virginia,Richmond
4464,Southeast,Virginia,Richmond
4465,Southeast,Virginia,Richmond
4466,Southeast,Virginia,Richmond
4467,Southeast,Virginia,Richmond
4468,Southeast,Virginia,Richmond
4469,Southeast,Virginia,Richmond
4470,Southeast,Virginia,Richmond
4471,Southeast,Virginia,Richmond
4472,Southeast,Virginia,Richmond
4473,Southeast,Virginia,Richmond
4474,Southeast,Virginia,Richmond
4475,Southeast,Virginia,Richmond
4476,Southeast,Virginia,Richmond
4477,Southeast,Virginia,Richmond
4478,Southeast,Virginia,Richmond
4479,Southeast,Virginia,Richmond
4480,Southeast,Virginia,Richmond
4481,Southeast,Virginia,Richmond
4482,Southeast,Virginia,Richmond
4483,Southeast,Virginia,Richmond
4484,Southeast,Virginia,Richmond
4485,Midwest,Michigan,Detroit
4486,Midwest,Michigan,Detroit
4487,Midwest,Michigan,Detroit
4488,Midwest,Michigan,Detroit
4489,Midwest,Michigan,Detroit
4490,Midwest,Michigan,Detroit
4491,Midwest,Michigan,Detroit
4492,Midwest,Michigan,Detroit
4493,Midwest,Michigan,Detroit
4494,Midwest,Michigan,Detroit
4495,Midwest,Michigan,Detroit
4496,Midwest,Michigan,Detroit
4497,Midwest,Michigan,Detroit
4498,Midwest,Michigan,Detroit
4499,Midwest,Michigan,Detroit
4500,Midwest,Michigan,Detroit
4501,Midwest,Michigan,Detroit
4502,Midwest,Michigan,Detroit
4503,Midwest,Michigan,Detroit
4504,Midwest,Michigan,Detroit
4505,Midwest,Michigan,Detroit
4506,Midwest,Michigan,Detroit
4507,Midwest,Michigan,Detroit
4508,Midwest,Michigan,Detroit
4509,Midwest,Michigan,Detroit
4510,Midwest,Michigan,Detroit
4511,Midwest,Michigan,Detroit
4512,Midwest,Michigan,Detroit
4513,Midwest,Michigan,Detroit
4514,Midwest,Michigan,Detroit
4515,Midwest,Michigan,Detroit
4516,Midwest,Michigan,Detroit
4517,Midwest,Michigan,Detroit
4518,Midwest,Michigan,Detroit
4519,Midwest,Michigan,Detroit
4520,Midwest,Michigan,Detroit
4521,Midwest,Michigan,Detroit
4522,Midwest,Michigan,Detroit
4523,Midwest,Michigan,Detroit
4524,Midwest,Michigan,Detroit
4525,Midwest,Michigan,Detroit
4526,Midwest,Michigan,Detroit
4527,Midwest,Michigan,Detroit
4528,Midwest,Michigan,Detroit
4529,Midwest,Michigan,Detroit
4530,Midwest,Michigan,Detroit
4531,Midwest,Michigan,Detroit
4532,Midwest,Michigan,Detroit
4533,Midwest,Michigan,Detroit
4534,Midwest,Michigan,Detroit
4535,Midwest,Michigan,Detroit
4536,Midwest,Michigan,Detroit
4537,Midwest,Michigan,Detroit
4538,Midwest,Michigan,Detroit
4539,Midwest,Michigan,Detroit
4540,Midwest,Michigan,Detroit
4541,Midwest,Michigan,Detroit
4542,Midwest,Michigan,Detroit
4543,Midwest,Michigan,Detroit
4544,Midwest,Michigan,Detroit
4545,Midwest,Michigan,Detroit
4546,Midwest,Michigan,Detroit
4547,Midwest,Michigan,Detroit
4548,Midwest,Michigan,Detroit
4549,Midwest,Michigan,Detroit
4550,Midwest,Michigan,Detroit
4551,Midwest,Michigan,Detroit
4552,Midwest,Michigan,Detroit
4553,Midwest,Michigan,Detroit
4554,Midwest,Michigan,Detroit
4555,Midwest,Michigan,Detroit
4556,Midwest,Michigan,Detroit
4557,Midwest,Missouri,St. Louis
4558,Midwest,Missouri,St. Louis
4559,Midwest,Missouri,St. Louis
4560,Midwest,Missouri,St. Louis
4561,Midwest,Missouri,St. Louis
4562,Midwest,Missouri,St. Louis
4563,Midwest,Missouri,St. Louis
4564,Midwest,Missouri,St. Louis
4565,Midwest,Missouri,St. Louis
4566,Midwest,Missouri,St. Louis
4567,Midwest,Missouri,St. Louis
4568,Midwest,Missouri,St. Louis
4569,Midwest,Missouri,St. Louis
4570,Midwest,Missouri,St. Louis
4571,Midwest,Missouri,St. Louis
4572,Midwest,Missouri,St. Louis
4573,Midwest,Missouri,St. Louis
4574,Midwest,Missouri,St. Louis
4575,Midwest,Missouri,St. Louis
4576,Midwest,Missouri,St. Louis
4577,Midwest,Missouri,St. Louis
4578,Midwest,Missouri,St. Louis
4579,Midwest,Missouri,St. Louis
4580,Midwest,Missouri,St. Louis
4581,Midwest,Missouri,St. Louis
4582,Midwest,Missouri,St. Louis
4583,Midwest,Missouri,St. Louis
4584,Midwest,Missouri,St. Louis
4585,Midwest,Missouri,St. Louis
4586,Midwest,Missouri,St. Louis
4587,Midwest,Missouri,St. Louis
4588,Midwest,Missouri,St. Louis
4589,Midwest,Missouri,St. Louis
4590,Midwest,Missouri,St. Louis
4591,Midwest,Missouri,St. Louis
4592,Midwest,Missouri,St. Louis
4593,Midwest,Missouri,St. Louis
4594,Midwest,Missouri,St. Louis
4595,Midwest,Missouri,St. Louis
4596,Midwest,Missouri,St. Louis
4597,Midwest,Missouri,St. Louis
4598,Midwest,Missouri,St. Louis
4599,Midwest,Missouri,St. Louis
4600,Midwest,Missouri,St. Louis
4601,Midwest,Missouri,St. Louis
4602,Midwest,Missouri,St. Louis
4603,Midwest,Missouri,St. Louis
4604,Midwest,Missouri,St. Louis
4605,Midwest,Missouri,St. Louis
4606,Midwest,Missouri,St. Louis
4607,Midwest,Missouri,St. Louis
4608,Midwest,Missouri,St. Louis
4609,Midwest,Missouri,St. Louis
4610,Midwest,Missouri,St. Louis
4611,Midwest,Missouri,St. Louis
4612,Midwest,Missouri,St. Louis
4613,Midwest,Missouri,St. Louis
4614,Midwest,Missouri,St. Louis
4615,Midwest,Missouri,St. Louis
4616,Midwest,Missouri,St. Louis
4617,Midwest,Missouri,St. Louis
4618,Midwest,Missouri,St. Louis
4619,Midwest,Missouri,St. Louis
4620,Midwest,Missouri,St. Louis
4621,Midwest,Missouri,St. Louis
4622,Midwest,Missouri,St. Louis
4623,Midwest,Missouri,St. Louis
4624,Midwest,Missouri,St. Louis
4625,Midwest,Missouri,St. Louis
4626,Midwest,Missouri,St. Louis
4627,Midwest,Missouri,St. Louis
4628,Midwest,Missouri,St. Louis
4629,West,Utah,Salt Lake City
4630,West,Utah,Salt Lake City
4631,West,Utah,Salt Lake City
4632,West,Utah,Salt Lake City
4633,West,Utah,Salt Lake City
4634,West,Utah,Salt Lake City
4635,West,Utah,Salt Lake City
4636,West,Utah,Salt Lake City
4637,West,Utah,Salt Lake City
4638,West,Utah,Salt Lake City
4639,West,Utah,Salt Lake City
4640,West,Utah,Salt Lake City
4641,West,Utah,Salt Lake City
4642,West,Utah,Salt Lake City
4643,West,Utah,Salt Lake City
4644,West,Utah,Salt Lake City
4645,West,Utah,Salt Lake City
4646,West,Utah,Salt Lake City
4647,West,Utah,Salt Lake City
4648,West,Utah,Salt Lake City
4649,West,Utah,Salt Lake City
4650,West,Utah,Salt Lake City
4651,West,Utah,Salt Lake City
4652,West,Utah,Salt Lake City
4653,West,Utah,Salt Lake City
4654,West,Utah,Salt Lake City
4655,West,Utah,Salt Lake City
4656,West,Utah,Salt Lake City
4657,West,Utah,Salt Lake City
4658,West,Utah,Salt Lake City
4659,West,Utah,Salt Lake City
4660,West,Utah,Salt Lake City
4661,West,Utah,Salt Lake City
4662,West,Utah,Salt Lake City
4663,West,Utah,Salt Lake City
4664,West,Utah,Salt Lake City
4665,West,Utah,Salt Lake City
4666,West,Utah,Salt Lake City
4667,West,Utah,Salt Lake City
4668,West,Utah,Salt Lake City
4669,West,Utah,Salt Lake City
4670,West,Utah,Salt Lake City
4671,West,Utah,Salt Lake City
4672,West,Utah,Salt Lake City
4673,West,Utah,Salt Lake City
4674,West,Utah,Salt Lake City
4675,West,Utah,Salt Lake City
4676,West,Utah,Salt Lake City
4677,West,Utah,Salt Lake City
4678,West,Utah,Salt Lake City
4679,West,Utah,Salt Lake City
4680,West,Utah,Salt Lake City
4681,West,Utah,Salt Lake City
4682,West,Utah,Salt Lake City
4683,West,Utah,Salt Lake City
4684,West,Utah,Salt Lake City
4685,West,Utah,Salt Lake City
4686,West,Utah,Salt Lake City
4687,West,Utah,Salt Lake City
4688,West,Utah,Salt Lake City
4689,West,Utah,Salt Lake City
4690,West,Utah,Salt Lake City
4691,West,Utah,Salt Lake City
4692,West,Utah,Salt Lake City
4693,West,Utah,Salt Lake City
4694,West,Utah,Salt Lake City
4695,West,Utah,Salt Lake City
4696,West,Utah,Salt Lake City
4697,West,Utah,Salt Lake City
4698,West,Utah,Salt Lake City
4699,West,Utah,Salt Lake City
4700,West,Utah,Salt Lake City
4701,West,Oregon,Portland
4702,West,Oregon,Portland
4703,West,Oregon,Portland
4704,West,Oregon,Portland
4705,West,Oregon,Portland
4706,West,Oregon,Portland
4707,West,Oregon,Portland
4708,West,Oregon,Portland
4709,West,Oregon,Portland
4710,West,Oregon,Portland
4711,West,Oregon,Portland
4712,West,Oregon,Portland
4713,West,Oregon,Portland
4714,West,Oregon,Portland
4715,West,Oregon,Portland
4716,West,Oregon,Portland
4717,West,Oregon,Portland
4718,West,Oregon,Portland
4719,West,Oregon,Portland
4720,West,Oregon,Portland
4721,West,Oregon,Portland
4722,West,Oregon,Portland
4723,West,Oregon,Portland
4724,West,Oregon,Portland
4725,West,Oregon,Portland
4726,West,Oregon,Portland
4727,West,Oregon,Portland
4728,West,Oregon,Portland
4729,West,Oregon,Portland
4730,West,Oregon,Portland
4731,West,Oregon,Portland
4732,West,Oregon,Portland
4733,West,Oregon,Portland
4734,West,Oregon,Portland
4735,West,Oregon,Portland
4736,West,Oregon,Portland
4737,West,Oregon,Portland
4738,West,Oregon,Portland
4739,West,Oregon,Portland
4740,West,Oregon,Portland
4741,West,Oregon,Portland
4742,West,Oregon,Portland
4743,West,Oregon,Portland
4744,West,Oregon,Portland
4745,West,Oregon,Portland
4746,West,Oregon,Portland
4747,West,Oregon,Portland
4748,West,Oregon,Portland
4749,West,Oregon,Portland
4750,West,Oregon,Portland
4751,West,Oregon,Portland
4752,West,Oregon,Portland
4753,West,Oregon,Portland
4754,West,Oregon,Portland
4755,West,Oregon,Portland
4756,West,Oregon,Portland
4757,West,Oregon,Portland
4758,West,Oregon,Portland
4759,West,Oregon,Portland
4760,West,Oregon,Portland
4761,West,Oregon,Portland
4762,West,Oregon,Portland
4763,West,Oregon,Portland
4764,West,Oregon,Portland
4765,West,Oregon,Portland
4766,West,Oregon,Portland
4767,West,Oregon,Portland
4768,West,Oregon,Portland
4769,West,Oregon,Portland
4770,West,Oregon,Portland
4771,West,Oregon,Portland
4772,West,Oregon,Portland
